date_bldg_,time_bldg_,bldg_condi,date_bld_2,time_bld_2,date_bld_3,time_bld_3,bldg_id,bldg_name1,bldg_name2,bldg_sq_fo,bldg_statu,cdb_city_i,comments,date_condi,time_condi,create_use,date_demol,time_demol,date_edit_,time_edit_,edit_sourc,edit_useri,f_add1,footprint_,harris_str,label_hous,no_of_unit,no_stories,non_standa,orig_bldg_,pre_dir1,date_qc_da,time_qc_da,qc_source,qc_userid,shape_area,shape_len,st_name1,st_type1,stories,suf_dir1,t_add1,unit_name,vacancy_st,x_coord,y_coord,year_built,z_coord,xcoord,ycoord
2008-03-07,08:00:00.000,,2008-03-07,08:00:00.000,,,880292.0000000000000000000000000000000,,,0.0000000000000000000000000000000,ACTIVE,,,,,DT00255,,,2008-03-07,08:00:00.000,,DT00255,437.0000000000000000000000000000000,AERIALS,,"437",0.0000000000000000000000000000000,0.0000000000000000000000000000000,,880290.0000000000000000000000000000000,N,2008-03-07,08:00:00.000,,DT00255,1130.4596957399999155313707888126373,144.2424278020000087963126134127378,CANAL,ST,0.0000000000000000000000000000000,,437.0000000000000000000000000000000,,,1172797.4735808500554412603378295898438,1903303.5959339800756424665451049804688,0.0000000000000000000000000000000,0.0000000000000000000000000000000,446833.985730356,4637772.52863769
2008-03-07,08:00:00.000,,2008-03-07,08:00:00.000,,,880304.0000000000000000000000000000000,,,0.0000000000000000000000000000000,ACTIVE,,,,,DT00255,,,2008-03-07,08:00:00.000,,DT00255,405.0000000000000000000000000000000,AERIALS,,"405",0.0000000000000000000000000000000,0.0000000000000000000000000000000,,813330.0000000000000000000000000000000,N,2008-03-07,08:00:00.000,,DT00255,1085.7743495899999288667459040880203,140.8828950029999873549968469887972,CANAL,ST,0.0000000000000000000000000000000,,405.0000000000000000000000000000000,,,1172923.8567839800380170345306396484375,1903124.7455433499999344348907470703125,0.0000000000000000000000000000000,0.0000000000000000000000000000000,446871.642603732,4637717.51868783
2005-01-04,08:00:00.000,,2005-01-04,08:00:00.000,,,822752.0000000000000000000000000000000,,,0.0000000000000000000000000000000,ACTIVE,,,,,pd00483,,,2008-03-11,07:00:00.000,,DT00255,318.0000000000000000000000000000000,AERIALS98,,"318",0.0000000000000000000000000000000,0.0000000000000000000000000000000,,360188.0000000000000000000000000000000,S,,,,,9838.6900000000005093170329928398132,465.4651953690000141250493470579386,MICHIGAN,AVE,8.0000000000000000000000000000000,,318.0000000000000000000000000000000,,,1177187.6431121199857443571090698242188,1898807.7385121199768036603927612304688,1890.0000000000000000000000000000000,0.0000000000000000000000000000000,448150.638498211,4636382.52720681
2008-07-30,07:00:00.000,,2008-07-30,07:00:00.000,,,885575.0000000000000000000000000000000,,,0.0000000000000000000000000000000,ACTIVE,,,,,DS06183,,,2008-07-30,07:00:00.000,,DS06183,1226.0000000000000000000000000000000,AERIALS,,"1226",0.0000000000000000000000000000000,0.0000000000000000000000000000000,,885572.0000000000000000000000000000000,S,2008-07-30,07:00:00.000,,DS06183,539.7660862730000417286646552383900,96.2908353151999989449905115179718,FEDERAL,ST,0.0000000000000000000000000000000,,1226.0000000000000000000000000000000,B,,1175832.0071745999157428741455078125000,1894719.5990589798893779516220092773438,0.0000000000000000000000000000000,0.0000000000000000000000000000000,447717.979568599,4635143.62049599
1998-04-01,08:00:00.000,SOUND,1998-04-01,08:00:00.000,,,358667.0000000000000000000000000000000,HOME FEDERAL BUILDING,,155800.0000000000000000000000000000000,ACTIVE,,,2002-11-01,08:00:00.000,,,,2008-08-05,07:00:00.000,FIELDWORK,DS06183,201.0000000000000000000000000000000,AERIALS98,"01715104001000","201",0.0000000000000000000000000000000,0.0000000000000000000000000000000,,358667.0000000000000000000000000000000,S,,,,,13808.1250000000000000000000000000000,477.6445892869999738650221843272448,STATE,ST,15.0000000000000000000000000000000,,201.0000000000000000000000000000000,,,1176534.0038392799906432628631591796875,1899394.0567381500732153654098510742188,1962.0000000000000000000000000000000,0.0000000000000000000000000000000,447954.153942912,4636562.23728814
2005-05-24,07:00:00.000,SOUND,2005-05-24,07:00:00.000,,,824755.0000000000000000000000000000000,111 SOUTH WACKER,,0.0000000000000000000000000000000,ACTIVE,,,2005-05-24,07:00:00.000,DT00211,,,2008-03-12,07:00:00.000,,DT00255,101.0000000000000000000000000000000,AERIALS,,"101",0.0000000000000000000000000000000,0.0000000000000000000000000000000,,824755.0000000000000000000000000000000,S,2005-05-24,07:00:00.000,,DT00211,31458.1100000000005820766091346740723,712.1294747929999857660732232034206,WACKER,DR,51.0000000000000000000000000000000,,101.0000000000000000000000000000000,,,1174065.6431121199857443571090698242188,1899730.9385121199302375316619873046875,2005.0000000000000000000000000000000,0.0000000000000000000000000000000,447203.738367984,4636678.5276973
2006-11-28,08:00:00.000,SOUND,2006-11-28,08:00:00.000,,,837879.0000000000000000000000000000000,CITY HALL & COUNTY BUILDING,,0.0000000000000000000000000000000,ACTIVE,,,2005-02-27,08:00:00.000,DT00255,,,2013-02-04,08:00:00.000,,DS01228,100.0000000000000000000000000000000,,"01709447003000","118",0.0000000000000000000000000000000,0.0000000000000000000000000000000,,354464.0000000000000000000000000000000,N,2006-11-28,08:00:00.000,,DT00255,112745.5163829999946756288409233093262,1346.5521079099999042227864265441895,CLARK,ST,12.0000000000000000000000000000000,,118.0000000000000000000000000000000,,,1175396.5431121198926120996475219726562,1901045.8385121200699359178543090820312,1911.0000000000000000000000000000000,0.0000000000000000000000000000000,447591.122161502,4637072.72639828
1998-04-01,08:00:00.000,,1998-04-01,08:00:00.000,,,363543.0000000000000000000000000000000,HOTEL BLAKE,HYATT HOTEL,0.0000000000000000000000000000000,ACTIVE,,,,,,,,2008-08-11,07:00:00.000,FIELDWORK,DS06183,500.0000000000000000000000000000000,AERIALS98,,"500",0.0000000000000000000000000000000,0.0000000000000000000000000000000,,363543.0000000000000000000000000000000,S,,,,,5428.6250000000000000000000000000000,295.6022345380000047043722588568926,DEARBORN,ST,7.0000000000000000000000000000000,,500.0000000000000000000000000000000,,,1175937.1688900699373334646224975585938,1897950.0413060500286519527435302734375,1949.0000000000000000000000000000000,0.0000000000000000000000000000000,447765.409437536,4636125.67445222
2008-03-06,08:00:00.000,SOUND,2008-03-06,08:00:00.000,,,880095.0000000000000000000000000000000,,,0.0000000000000000000000000000000,ACTIVE,,,2005-02-27,08:00:00.000,DS06183,,,2008-05-30,07:00:00.000,,DS06183,531.0000000000000000000000000000000,AERIALS,"01709238005000","531",0.0000000000000000000000000000000,0.0000000000000000000000000000000,,346424.0000000000000000000000000000000,N,2008-03-06,08:00:00.000,,DS06183,3502.3782200599998759571462869644165,247.2953213360000006559857865795493,WELLS,ST,4.0000000000000000000000000000000,,531.0000000000000000000000000000000,,,1174713.0462370999157428741455078125000,1903922.6646839799359440803527832031250,1891.0000000000000000000000000000000,0.0000000000000000000000000000000,447421.393674306,4637952.50825401
2008-07-31,07:00:00.000,,2008-07-31,07:00:00.000,,,885661.0000000000000000000000000000000,,,0.0000000000000000000000000000000,ACTIVE,,,,,DS06183,,,2008-07-31,07:00:00.000,,DS06183,1320.0000000000000000000000000000000,AERIALS,,"1320",0.0000000000000000000000000000000,0.0000000000000000000000000000000,,372782.0000000000000000000000000000000,S,2008-07-31,07:00:00.000,,DS06183,395.8595451350000189449929166585207,78.9510869183000068005640059709549,FEDERAL,ST,0.0000000000000000000000000000000,,1320.0000000000000000000000000000000,D,,1175879.6360808499157428741455078125000,1894214.3014027299359440803527832031250,0.0000000000000000000000000000000,0.0000000000000000000000000000000,447730.353946866,4634989.39418474
2008-01-02,08:00:00.000,,2008-01-02,08:00:00.000,,,873508.0000000000000000000000000000000,,,0.0000000000000000000000000000000,ACTIVE,,,,,DT00211,,,2008-01-02,08:00:00.000,,DT00211,1330.0000000000000000000000000000000,AERIALS,,"1330",0.0000000000000000000000000000000,0.0000000000000000000000000000000,,859085.0000000000000000000000000000000,S,2008-01-02,08:00:00.000,,DT00211,1289.8154317500000161089701578021049,168.6361565199999859032686799764633,PRAIRIE,AVE,0.0000000000000000000000000000000,,1330.0000000000000000000000000000000,,,1178221.4204558499623090028762817382812,1894199.3271839800290763378143310546875,0.0000000000000000000000000000000,0.0000000000000000000000000000000,448443.420892253,4634973.51433795
2008-07-31,07:00:00.000,,2008-07-31,07:00:00.000,,,885664.0000000000000000000000000000000,,,0.0000000000000000000000000000000,ACTIVE,,,,,DS06183,,,2008-07-31,07:00:00.000,,DS06183,1320.0000000000000000000000000000000,AERIALS,,"1320",0.0000000000000000000000000000000,0.0000000000000000000000000000000,,372782.0000000000000000000000000000000,S,2008-07-31,07:00:00.000,,DS06183,500.7938271329999793124443385750055,95.2321345648999937338885501958430,FEDERAL,ST,0.0000000000000000000000000000000,,1320.0000000000000000000000000000000,A,,1175944.9548308500088751316070556640625,1894219.0244495999068021774291992187500,0.0000000000000000000000000000000,0.0000000000000000000000000000000,447749.920747282,4634990.23682819
2008-07-31,07:00:00.000,,2008-07-31,07:00:00.000,,,885650.0000000000000000000000000000000,,,0.0000000000000000000000000000000,ACTIVE,,,,,DS06183,,,2008-07-31,07:00:00.000,,DS06183,1248.0000000000000000000000000000000,AERIALS,,"1248",0.0000000000000000000000000000000,0.0000000000000000000000000000000,,372231.0000000000000000000000000000000,S,2008-07-31,07:00:00.000,,DS06183,413.0891545100000143975194077938795,83.3495697153999941519941785372794,FEDERAL,ST,0.0000000000000000000000000000000,,1248.0000000000000000000000000000000,C,,1175759.4536589700728654861450195312500,1894501.1642933499533683061599731445312,0.0000000000000000000000000000000,0.0000000000000000000000000000000,447694.962144499,4635077.27460192
2008-07-30,07:00:00.000,,2008-07-30,07:00:00.000,,,885561.0000000000000000000000000000000,,,0.0000000000000000000000000000000,ACTIVE,,,,,DS06183,,,2008-07-30,07:00:00.000,,DS06183,1212.0000000000000000000000000000000,AERIALS,,"1212",0.0000000000000000000000000000000,0.0000000000000000000000000000000,,885558.0000000000000000000000000000000,S,2008-07-30,07:00:00.000,,DS06183,396.3699019619999717178870923817158,85.8410241059000043151172576472163,FEDERAL,ST,0.0000000000000000000000000000000,,1212.0000000000000000000000000000000,B,,1175809.1626433499623090028762817382812,1894817.6389027300756424665451049804688,0.0000000000000000000000000000000,0.0000000000000000000000000000000,447711.997530342,4635173.27590979
2002-12-20,08:00:00.000,,2002-12-20,08:00:00.000,,,814836.0000000000000000000000000000000,CHICAGO BOARD OF TRADE,,0.0000000000000000000000000000000,ACTIVE,,,,,,,,2008-08-01,07:00:00.000,FIELDWORK,DS06183,400.0000000000000000000000000000000,AERIALS98,,"400",0.0000000000000000000000000000000,0.0000000000000000000000000000000,,360529.0000000000000000000000000000000,S,,,,,48477.0000000000000000000000000000000,975.2397157719999540859134867787361,LA SALLE,ST,44.0000000000000000000000000000000,,400.0000000000000000000000000000000,,,1175193.9189515800680965185165405273438,1898382.1184665099717676639556884765625,1983.0000000000000000000000000000000,0.0000000000000000000000000000000,447540.929511772,4636252.67860462
2008-03-06,08:00:00.000,,2008-03-06,08:00:00.000,,,880124.0000000000000000000000000000000,,,0.0000000000000000000000000000000,ACTIVE,,,,,DS06183,,,2008-03-06,08:00:00.000,,DS06183,310.0000000000000000000000000000000,AERIALS,,"310",0.0000000000000000000000000000000,0.0000000000000000000000000000000,,815131.0000000000000000000000000000000,N,2008-03-06,08:00:00.000,,DS06183,652.9992823789999647488002665340900,109.4557941209999967213661875575781,CLINTON,ST,0.0000000000000000000000000000000,,310.0000000000000000000000000000000,D,,1172470.2966277198866009712219238281250,1902304.6275746000465005636215209960938,0.0000000000000000000000000000000,0.0000000000000000000000000000000,446729.864549834,4637470.14970154
2008-03-25,07:00:00.000,,2008-03-25,07:00:00.000,,,881907.0000000000000000000000000000000,,,0.0000000000000000000000000000000,ACTIVE,,,,,DS06183,,,2008-03-25,07:00:00.000,,DS06183,1341.0000000000000000000000000000000,AERIALS,,"1341",0.0000000000000000000000000000000,0.0000000000000000000000000000000,,813322.0000000000000000000000000000000,S,2008-03-25,07:00:00.000,,DS06183,709.7255374149999624933116137981415,112.9836113879999999198844307102263,INDIANA,AVE,0.0000000000000000000000000000000,,1341.0000000000000000000000000000000,H,,1178128.4270964700262993574142456054688,1894122.7767933499999344348907470703125,0.0000000000000000000000000000000,0.0000000000000000000000000000000,448414.823494541,4634950.77220556
2008-07-31,07:00:00.000,,2008-07-31,07:00:00.000,,,885612.0000000000000000000000000000000,,,0.0000000000000000000000000000000,ACTIVE,,,,,DS06183,,,2008-07-31,07:00:00.000,,DS06183,1252.0000000000000000000000000000000,AERIALS,,"1252",0.0000000000000000000000000000000,0.0000000000000000000000000000000,,885610.0000000000000000000000000000000,S,2008-07-31,07:00:00.000,,DS06183,518.1283616639999536346294917166233,94.5968460616000044183238060213625,FEDERAL,ST,0.0000000000000000000000000000000,,1252.0000000000000000000000000000000,B,,1175838.4895964800380170345306396484375,1894461.2162464798893779516220092773438,0.0000000000000000000000000000000,0.0000000000000000000000000000000,447718.777173826,4635064.91529517
2002-12-20,08:00:00.000,SOUND,2002-12-20,08:00:00.000,,,813996.0000000000000000000000000000000,,,16000.0000000000000000000000000000000,ACTIVE,,SPLIT POLYGON- CHANGED ADDRESS,2001-07-01,07:00:00.000,,,,2008-08-06,07:00:00.000,FIELDWORK,DT00255,316.0000000000000000000000000000000,AERIALS98,"01709236016000","316",100.0000000000000000000000000000000,0.0000000000000000000000000000000,,347032.0000000000000000000000000000000,W,,,,,5099.7500000000000000000000000000000,301.0943760900000256697239819914103,GRAND,AVE,6.0000000000000000000000000000000,,318.0000000000000000000000000000000,,,1174019.7528311701025813817977905273438,1903936.9950097401160746812820434570312,0.0000000000000000000000000000000,0.0000000000000000000000000000000,447209.63730865,4637958.31429412
2005-05-24,07:00:00.000,SOUND,2005-05-24,07:00:00.000,,,824764.0000000000000000000000000000000,GRAND PLAZA,,0.0000000000000000000000000000000,ACTIVE,,,2005-05-24,07:00:00.000,DT00211,,,2008-08-06,07:00:00.000,,DT00255,2.0000000000000000000000000000000,AERIALS,,"2",0.0000000000000000000000000000000,0.0000000000000000000000000000000,,824764.0000000000000000000000000000000,W,2005-05-24,07:00:00.000,,DT00211,76556.5299999999988358467817306518555,1140.0615043800000876217382028698921,GRAND,AVE,0.0000000000000000000000000000000,,6.0000000000000000000000000000000,BASE,,1176059.2431121200788766145706176757812,1904043.9385121199302375316619873046875,2004.0000000000000000000000000000000,0.0000000000000000000000000000000,447831.8645378,4637983.10229456
2002-12-20,08:00:00.000,,2002-12-20,08:00:00.000,,,815143.0000000000000000000000000000000,THE RESIDENCES AT GRAND PLAZA,,0.0000000000000000000000000000000,ACTIVE,,,,,,,,2008-09-04,07:00:00.000,,DS06183,545.0000000000000000000000000000000,AERIALS02,,"545",0.0000000000000000000000000000000,0.0000000000000000000000000000000,,0.0000000000000000000000000000000,N,,,,,15886.1399999999994179233908653259277,523.8661389599999438360100612044334,DEARBORN,ST,38.0000000000000000000000000000000,,545.0000000000000000000000000000000,,,1176050.4703495400026440620422363281250,1904053.8406887899618595838546752929688,0.0000000000000000000000000000000,0.0000000000000000000000000000000,447800.914706014,4637996.8466329
2008-07-01,07:00:00.000,,2008-07-01,07:00:00.000,,,884863.0000000000000000000000000000000,,,0.0000000000000000000000000000000,ACTIVE,,,,,DS06183,,,2008-07-01,07:00:00.000,,DS06183,436.0000000000000000000000000000000,AERIALS,,"436",0.0000000000000000000000000000000,0.0000000000000000000000000000000,,349851.0000000000000000000000000000000,E,2008-07-01,07:00:00.000,,DS06183,739.0670962520000557560706511139870,129.7580635729999869454331928864121,NORTH WATER,ST,0.0000000000000000000000000000000,,436.0000000000000000000000000000000,D,,1179609.0935027198866009712219238281250,1903323.0861683499533683061599731445312,0.0000000000000000000000000000000,0.0000000000000000000000000000000,448909.263018467,4637746.32868748
2008-07-30,07:00:00.000,,2008-07-30,07:00:00.000,,,885534.0000000000000000000000000000000,,,0.0000000000000000000000000000000,ACTIVE,,,,,DS06183,,,2008-07-30,07:00:00.000,,DS06183,1214.0000000000000000000000000000000,AERIALS,,"1214",0.0000000000000000000000000000000,0.0000000000000000000000000000000,,885526.0000000000000000000000000000000,S,2008-07-30,07:00:00.000,,DS06183,434.4660404969999945024028420448303,85.3938525445000067293221945874393,FEDERAL,ST,0.0000000000000000000000000000000,,1214.0000000000000000000000000000000,L,,1175768.7317839700262993574142456054688,1894960.3881214798893779516220092773438,0.0000000000000000000000000000000,0.0000000000000000000000000000000,447700.0380474,4635217.1268328
2008-03-25,07:00:00.000,SOUND,2008-03-25,07:00:00.000,,,881971.0000000000000000000000000000000,MARQUEE MICHIGAN AVENUE SALES CENTER,,0.0000000000000000000000000000000,ACTIVE,,,2008-03-25,07:00:00.000,DS06183,,,2008-08-29,07:00:00.000,,DS06183,1454.0000000000000000000000000000000,AERIALS,,"1454",0.0000000000000000000000000000000,0.0000000000000000000000000000000,,881971.0000000000000000000000000000000,S,2008-03-25,07:00:00.000,,DS06183,2048.6719799799998327216599136590958,184.5400323060000005170877557247877,MICHIGAN,AVE,0.0000000000000000000000000000000,,1454.0000000000000000000000000000000,OOM,,1177384.2528777199331670999526977539062,1893280.1806995999068021774291992187500,0.0000000000000000000000000000000,0.0000000000000000000000000000000,448184.133643351,4634697.60824027
