VEHICLE,TIME,LINK,DIR,LANE,OFFSET,SPEED,ACCEL,VEH_TYPE,DRIVER,PASSENGERS,X_COORD,Y_COORD
134620,3:13:30,463,0,1,67.5,0.0,0.0,1,13462001,0,447427.17705428926,4635391.385727059
187475,3:13:30,341,1,1,112.5,0.0,0.0,1,18747501,0,447615.3835731066,4636932.392227026
241522,3:13:30,1192,1,2,7.5,0.0,0.0,1,24152201,0,447908.2381214011,4637416.9728798475
101167,3:14,944,1,1,262.5,0.0,0.0,1,10116701,0,448592.9269378418,4636737.936558797
228923,3:14,1973,1,1,7.5,0.0,0.0,1,22892301,0,448372.30144197016,4637398.840509159
42706,3:14,153,0,1,60.0,0.0,0.0,1,4270601,0,448159.3813911885,4636733.3299207855
75681,3:14,1619,1,3,37.5,0.0,0.0,1,7568101,0,446513.7637094076,4636570.5512960525
145438,3:14,153,0,1,52.5,0.0,0.0,1,14543801,0,448153.80859717674,4636733.1944267
192905,3:14,1139,0,2,112.5,0.0,0.0,1,19290501,0,447947.17995679943,4637367.107760338
37003,3:14,21,0,1,30.0,0.0,0.0,1,3700301,0,447444.0634447363,4636296.065342093
62648,3:14,1619,1,3,30.0,0.0,0.0,1,6264801,0,446508.1912664953,4636570.487793034
134620,3:14,463,0,1,67.5,0.0,0.0,1,13462001,0,447427.17705428926,4635391.385727059
187475,3:14,341,1,1,112.5,0.0,0.0,1,18747501,0,447615.3835731066,4636932.392227026
241522,3:14,2161,1,2,7.5,0.0,0.0,1,24152201,0,447890.02758404304,4637499.443886592
101167,3:14:30,944,1,1,262.5,0.0,0.0,1,10116701,0,448592.9269378418,4636737.936558797
228923,3:14:30,2057,1,2,7.5,0.0,0.0,1,22892301,0,448515.5389931968,4637234.212440511
42706,3:14:30,942,1,1,82.5,22.5,0.0,1,4270601,0,448447.274106553,4636735.425633261
75681,3:14:30,1620,0,2,67.5,0.0,0.0,1,7568101,0,446435.74954245926,4636569.669203006
145438,3:14:30,942,1,1,45.0,15.0,-7.5,1,14543801,0,448475.1357539599,4636735.7900329
192905,3:14:30,748,0,3,67.5,0.0,0.0,1,19290501,0,448131.0352319746,4636927.6677868785
37003,3:14:30,29,0,1,7.5,0.0,0.0,1,3700301,0,447150.94156418706,4636293.925516999
62648,3:14:30,1620,0,2,60.0,7.5,7.5,1,6264801,0,446441.32198210794,4636569.731921297
134620,3:14:30,725,1,1,60.0,0.0,0.0,1,13462001,0,447208.3868880827,4637143.6623105835
187475,3:14:30,1370,1,3,60.0,0.0,0.0,1,18747501,0,447509.1189447046,4637874.2445282
241522,3:14:30,1203,1,2,157.5,7.5,-22.5,1,24152201,0,447951.67333009443,4634544.455035563
228923,3:15,2056,1,2,7.5,7.5,7.5,1,22892301,0,448515.6760474058,4637222.236812332
42706,3:15,942,1,1,202.5,0.0,0.0,1,4270601,0,448358.1168037718,4636734.260286789
75681,3:15,1620,0,2,75.0,7.5,7.5,1,7568101,0,446430.1771026387,4636569.606489076
145438,3:15,942,1,1,195.0,0.0,0.0,1,14543801,0,448363.6891365832,4636734.333088248
192905,3:15,748,0,3,67.5,0.0,0.0,1,19290501,0,448131.0352319746,4636927.6677868785
37003,3:15,29,0,1,15.0,7.5,7.5,1,3700301,0,447145.36749369337,4636293.668652352
62648,3:15,1620,0,2,60.0,0.0,0.0,1,6264801,0,446441.32198210794,4636569.731921297
134620,3:15,725,1,1,67.5,7.5,7.5,1,13462001,0,447213.9583998134,4637143.663125167
187475,3:15,1370,1,3,60.0,0.0,0.0,1,18747501,0,447509.1189447046,4637874.2445282
241522,3:15,1203,1,2,172.5,7.5,7.5,1,24152201,0,447956.2408675551,4634255.880321604
24758,3:15,1603,1,2,104.1,7.5,7.5,1,2475801,0,446777.426601289,4638051.60212305
115237,3:15,2255,1,4,52.5,0.0,0.0,1,11523701,0,447963.00603672233,4635251.297095647
121536,3:15,1650,0,1,112.5,7.5,7.5,1,12153601,0,448132.95948149194,4639249.33465845
178224,3:15,1407,1,3,67.5,30.0,0.0,1,17822401,0,446759.93523169676,4637001.692872091
239751,3:15,1210,1,1,45.0,15.0,-7.5,1,23975101,0,447975.6102481781,4637530.848508406
228923,3:15:30,536,1,2,37.5,0.0,0.0,1,22892301,0,447966.00131807965,4637402.14906228
42706,3:15:30,942,1,1,202.5,0.0,0.0,1,4270601,0,448358.1168037718,4636734.260286789
145438,3:15:30,942,1,1,195.0,0.0,0.0,1,14543801,0,448363.6891365832,4636734.333088248
192905,3:15:30,133,1,3,90.0,22.5,0.0,1,19290501,0,447777.9042617382,4635176.514518781
37003,3:15:30,1210,0,1,225.0,0.0,0.0,1,3700301,0,448177.8775435565,4638473.291947393
134620,3:15:30,1092,0,3,90.0,30.0,0.0,1,13462001,0,447221.61101234803,4636861.104934312
187475,3:15:30,1192,1,2,7.5,0.0,-7.5,1,18747501,0,447908.2381214011,4637416.9728798475
241522,3:15:30,659,1,1,105.0,0.0,0.0,1,24152201,0,447945.9126975226,4637660.727588957
24758,3:15:30,1602,1,2,60.0,0.0,0.0,1,2475801,0,446785.4632407664,4637144.25086592
115237,3:15:30,275,1,2,60.0,0.0,0.0,1,11523701,0,447899.432017958,4637694.8491934575
121536,3:15:30,1010,0,2,37.5,7.5,7.5,1,12153601,0,447552.6038350835,4636165.859543921
178224,3:15:30,1406,1,2,60.0,7.5,7.5,1,17822401,0,446753.9856901501,4637002.221042057
239751,3:15:30,2282,0,3,97.5,30.0,0.0,1,23975101,0,447277.1245187316,4638551.900701337
228923,3:16,2050,0,1,52.5,0.0,0.0,1,22892301,0,448501.60488131794,4636092.084523304
42706,3:16,944,1,1,262.5,0.0,0.0,1,4270601,0,448592.9269378418,4636737.936558797
145438,3:16,944,1,1,247.5,0.0,-7.5,1,14543801,0,448604.07123697194,4636738.033880941
192905,3:16,218,1,3,127.5,0.0,0.0,1,19290501,0,447863.2421144788,4637164.622751564
37003,3:16,929,0,1,82.5,15.0,-7.5,1,3700301,0,446747.6499395782,4636290.833140378
134620,3:16,1092,0,3,112.5,0.0,0.0,1,13462001,0,447204.8951510445,4636861.012970157
187475,3:16,1192,1,2,7.5,0.0,0.0,1,18747501,0,447908.2381214011,4637416.9728798475
241522,3:16,1025,1,1,75.0,0.0,-22.5,1,24152201,0,448096.1011474457,4636030.671045612
24758,3:16,930,0,1,75.0,15.0,-7.5,1,2475801,0,446658.68026567204,4636289.7354209935
115237,3:16,154,0,1,67.5,0.0,0.0,1,11523701,0,448238.0499173903,4636734.795431158
121536,3:16,1007,0,3,37.5,22.5,7.5,1,12153601,0,447637.07510903326,4636166.156743303
239751,3:16,1427,0,3,67.5,0.0,0.0,1,23975101,0,447265.76362252206,4638284.987319541
228923,3:16:30,2050,0,1,52.5,0.0,0.0,1,22892301,0,448501.60488131794,4636092.084523304
192905,3:16:30,1402,1,1,75.0,0.0,0.0,1,19290501,0,447961.71867113677,4637141.61581525
134620,3:16:30,1094,1,3,112.5,0.0,0.0,1,13462001,0,447216.6510798605,4635110.657510902
187475,3:16:30,1191,0,2,97.5,0.0,0.0,1,18747501,0,447527.47982023365,4635134.647146149
241522,3:16:30,1369,0,2,165.0,0.0,0.0,1,24152201,0,447597.8654131255,4634241.468368151
115237,3:16:30,942,1,1,202.5,0.0,0.0,1,11523701,0,448358.1168037718,4636734.260286789
121536,3:16:30,1007,0,3,112.5,0.0,0.0,1,12153601,0,447581.3501484889,4636165.84018676
239751,3:16:30,1427,0,3,67.5,0.0,0.0,1,23975101,0,447265.76362252206,4638284.987319541
36503,3:16:30,22,0,1,45.0,22.5,0.0,1,3650301,0,447384.3948118383,4636295.440904383
80840,3:16:30,153,0,1,7.5,22.5,0.0,1,8084001,0,448120.3718271566,4636732.381553723
101231,3:16:30,1650,0,1,105.0,0.0,0.0,1,10123101,0,448131.8953438644,4639069.579423957
125700,3:16:30,998,1,1,67.5,7.5,0.0,1,12570001,0,446785.5596530101,4638060.123809852
168935,3:16:30,273,1,2,67.5,30.0,0.0,1,16893501,0,447896.0664295597,4637961.131508445
267395,3:16:30,1143,0,2,7.5,0.0,-7.5,1,26739501,0,447889.3116369628,4637573.689219059
281122,3:16:30,428,0,1,60.0,22.5,7.5,1,28112201,0,447487.70770266565,4637755.736010075
228923,3:17,2060,1,1,60.0,0.0,0.0,1,22892301,0,448499.84041412926,4638834.398953835
192905,3:17,1399,0,2,75.0,0.0,0.0,1,19290501,0,448060.3525036918,4637140.887724297
134620,3:17,214,1,2,7.5,30.0,0.0,1,13462001,0,446741.0332923827,4636855.327159041
187475,3:17,813,0,2,135.0,0.0,0.0,1,18747501,0,447629.07418194064,4638385.391944832
115237,3:17,942,1,1,202.5,0.0,0.0,1,11523701,0,448358.1168037718,4636734.260286789
121536,3:17,2083,0,3,45.0,22.5,-7.5,1,12153601,0,448020.0143327145,4636165.994848296
239751,3:17,1431,1,2,52.5,0.0,0.0,1,23975101,0,447293.4195030307,4636078.401460562
36503,3:17,26,0,1,52.5,0.0,0.0,1,3650301,0,447195.26494840113,4636294.194888226
80840,3:17,482,1,1,67.5,0.0,0.0,1,8084001,0,448243.6344467007,4636734.596678787
101231,3:17,1010,0,2,30.0,0.0,0.0,1,10123101,0,447558.17588692,4636165.830636695
125700,3:17,215,0,2,60.0,0.0,0.0,1,12570001,0,446690.8825251943,4636854.64398863
168935,3:17,1450,1,2,67.5,0.0,0.0,1,16893501,0,447819.6436982302,4636275.958621776
267395,3:17,2168,1,3,60.0,30.0,7.5,1,26739501,0,447572.0395744781,4637416.532670839
281122,3:17,805,1,1,45.0,0.0,0.0,1,28112201,0,447501.5693906767,4638654.137786085
228923,3:17:30,2201,1,2,35.5,22.5,7.5,1,22892301,0,448491.97706694546,4638112.498143165
192905,3:17:30,1399,0,2,82.5,7.5,7.5,1,19290501,0,448054.7817918851,4637140.994761778
134620,3:17:30,214,1,2,120.0,0.0,0.0,1,13462001,0,446824.61787045357,4636856.466546277
187475,3:17:30,804,1,1,15.0,30.0,0.0,1,18747501,0,447510.209580253,4638128.100088411
115237,3:17:30,944,1,1,105.0,22.5,0.0,1,11523701,0,448709.94204940926,4636738.959311013
121536,3:17:30,2083,0,3,139.4,7.5,7.5,1,12153601,0,447949.88012090203,4636166.258854432
239751,3:17:30,2150,0,4,112.5,0.0,0.0,1,23975101,0,447130.75322763965,4640043.06447433
36503,3:17:30,28,1,1,52.5,0.0,0.0,1,3650301,0,447195.5230029051,4636294.475803466
80840,3:17:30,942,1,1,195.0,22.5,0.0,1,8084001,0,448363.6891365832,4636734.333088248
101231,3:17:30,1008,1,3,37.5,0.0,0.0,1,10123101,0,447638.6759447808,4636166.177993408
125700,3:17:30,216,0,3,45.0,0.0,0.0,1,12570001,0,446646.2643868562,4636854.40382425
168935,3:17:30,131,1,3,67.5,0.0,-30.0,1,16893501,0,447792.7681160717,4635741.940649692
267395,3:17:30,804,1,1,30.0,0.0,-7.5,1,26739501,0,447505.3810600954,4638411.156665067
192905,3:18,1935,1,1,7.5,0.0,0.0,1,19290501,0,448477.7624957465,4637140.738471242
187475,3:18,804,1,1,22.5,0.0,0.0,1,18747501,0,447507.7952383693,4638269.628360208
121536,3:18,285,1,1,67.5,0.0,0.0,1,12153601,0,448310.70904990024,4636150.995969223
239751,3:18,2171,0,3,120.0,0.0,0.0,1,23975101,0,447314.5171039252,4637419.222393588
36503,3:18,29,0,1,7.5,0.0,0.0,1,3650301,0,447150.94156418706,4636293.925516999
80840,3:18,2357,1,2,7.5,15.0,7.5,1,8084001,0,448693.7430187854,4637125.681537963
101231,3:18,1007,0,3,112.5,0.0,0.0,1,10123101,0,447581.3501484889,4636165.84018676
168935,3:18,139,1,3,52.5,30.0,0.0,1,16893501,0,447748.0920185569,4636254.197785177
267395,3:18,804,1,1,30.0,0.0,0.0,1,26739501,0,447505.3810600954,4638411.156665067
35016,3:18,28,1,1,52.5,0.0,-22.5,1,3501601,0,447195.5230029051,4636294.475803466
81431,3:18,942,1,1,30.0,22.5,7.5,1,8143101,0,448486.2804116282,4636735.93582327
118512,3:18,1650,0,1,105.0,0.0,0.0,1,11851201,0,448131.8953438644,4639069.579423957
155256,3:18,1094,1,3,105.0,7.5,-22.5,1,15525601,0,447213.32068291184,4635229.204716536
188448,3:18,1370,1,3,52.5,15.0,-7.5,1,18844801,0,447512.1659398356,4637747.895090066
257515,3:18,1317,0,1,112.5,0.0,0.0,1,25751501,0,448332.04626572283,4637355.974675338
192905,3:18:30,1935,1,1,7.5,0.0,0.0,1,19290501,0,448477.7624957465,4637140.738471242
121536,3:18:30,284,0,2,172.5,0.0,0.0,1,12153601,0,448152.85056015005,4636162.149216094
239751,3:18:30,2171,0,3,120.0,0.0,0.0,1,23975101,0,447314.5171039252,4637419.222393588
36503,3:18:30,1210,0,1,202.5,22.5,0.0,1,3650301,0,448160.7691173109,4638393.567612299
101231,3:18:30,1004,1,3,82.5,0.0,0.0,1,10123101,0,447849.2871594922,4636167.214398517
168935,3:18:30,835,1,2,60.0,0.0,0.0,1,16893501,0,447429.5388412496,4637591.639745397
35016,3:18:30,1210,0,1,165.0,22.5,0.0,1,3501601,0,448132.25426753465,4638260.693826319
81431,3:18:30,942,1,1,202.5,0.0,0.0,1,8143101,0,448358.1168037718,4636734.260286789
118512,3:18:30,1010,0,2,30.0,0.0,0.0,1,11851201,0,447558.17588692,4636165.830636695
155256,3:18:30,1378,0,2,15.0,0.0,0.0,1,15525601,0,447135.106573717,4636860.9205992585
188448,3:18:30,1370,1,3,60.0,0.0,0.0,1,18844801,0,447509.1189447046,4637874.2445282
257515,3:18:30,699,0,1,135.0,7.5,7.5,1,25751501,0,448266.50741604617,4637407.153519572
121536,3:19,284,0,2,172.5,0.0,0.0,1,12153601,0,448152.85056015005,4636162.149216094
239751,3:19,1119,1,4,120.0,0.0,0.0,1,23975101,0,447590.31492684165,4637401.214803078
36503,3:19,1210,0,1,225.0,0.0,0.0,1,3650301,0,448177.8775435565,4638473.291947393
101231,3:19,2083,0,3,135.0,0.0,0.0,1,10123101,0,447953.14908853837,4636166.246533714
168935,3:19,835,1,2,60.0,0.0,0.0,1,16893501,0,447429.5388412496,4637591.639745397
35016,3:19,1210,0,1,217.5,0.0,0.0,1,3501601,0,448172.17477510986,4638446.717163736
81431,3:19,942,1,1,202.5,0.0,0.0,1,8143101,0,448358.1168037718,4636734.260286789
118512,3:19,1008,1,3,37.5,0.0,0.0,1,11851201,0,447638.6759447808,4636166.177993408
155256,3:19,214,1,3,120.0,0.0,0.0,1,15525601,0,446824.61787045357,4636856.466546277
188448,3:19,1192,1,2,7.5,0.0,0.0,1,18844801,0,447908.2381214011,4637416.9728798475
257515,3:19,1919,1,1,60.0,15.0,7.5,1,25751501,0,448356.4552828675,4635972.723747329
121536,3:19:30,1898,1,2,30.0,15.0,0.0,1,12153601,0,448500.89485707873,4636107.255148151
239751,3:19:30,1191,0,1,97.5,30.0,7.5,1,23975101,0,447527.47982023365,4635134.647146149
36503,3:19:30,933,0,1,15.0,22.5,0.0,1,3650301,0,446554.6053058298,4636288.955570037
101231,3:19:30,285,1,1,67.5,0.0,0.0,1,10123101,0,448310.70904990024,4636150.995969223
168935,3:19:30,1696,0,3,37.5,0.0,0.0,1,16893501,0,446958.50643120124,4635790.878478979
35016,3:19:30,932,0,1,30.0,22.5,7.5,1,3501601,0,446604.5235418201,4636289.496897297
81431,3:19:30,944,1,1,262.5,0.0,0.0,1,8143101,0,448592.9269378418,4636737.936558797
118512,3:19:30,1007,0,3,112.5,0.0,0.0,1,11851201,0,447581.3501484889,4636165.84018676
155256,3:19:30,217,0,3,67.5,30.0,0.0,1,15525601,0,447855.86243224615,4637141.911642715
188448,3:19:30,1191,0,2,97.5,0.0,0.0,1,18844801,0,447527.47982023365,4635134.647146149
26734,3:19:30,1422,1,3,135.0,0.0,0.0,1,2673401,0,447614.8787759676,4639526.333375953
49938,3:19:30,766,1,1,75.0,0.0,0.0,1,4993801,0,447483.57265859237,4636437.966137983
112740,3:19:30,783,1,1,45.0,0.0,0.0,1,11274001,0,447253.76272910595,4637004.369154827
154156,3:19:30,1094,1,3,112.5,0.0,0.0,1,15415601,0,447216.6510798605,4635110.657510902
197133,3:19:30,981,0,1,7.5,7.5,0.0,1,19713301,0,446673.4521290287,4637189.227262919
209304,3:19:30,732,0,2,52.5,0.0,0.0,1,20930401,0,447537.17505715735,4636216.639505064
278597,3:19:30,1671,1,1,225.0,0.0,0.0,1,27859701,0,447096.18870673707,4642191.645299824
121536,3:20,1898,1,2,472.5,0.0,0.0,1,12153601,0,448605.3430863108,4627032.965978608
239751,3:20,1191,0,1,105.0,7.5,7.5,1,23975101,0,447527.4812155348,4634959.098441742
101231,3:20,285,1,1,67.5,0.0,0.0,1,10123101,0,448310.70904990024,4636150.995969223
168935,3:20,1696,0,3,37.5,0.0,0.0,1,16893501,0,446958.50643120124,4635790.878478979
118512,3:20,1007,0,3,120.0,7.5,7.5,1,11851201,0,447575.7776517648,4636165.808555083
188448,3:20,1191,0,2,105.0,7.5,7.5,1,18844801,0,447527.4812155348,4634959.098441742
26734,3:20,1422,1,3,135.0,0.0,0.0,1,2673401,0,447614.8787759676,4639526.333375953
49938,3:20,766,1,1,82.5,7.5,7.5,1,4993801,0,447477.99993955303,4636437.875653263
112740,3:20,783,1,1,52.5,7.5,7.5,1,11274001,0,447248.19109855505,4637004.36691606
154156,3:20,1094,1,3,120.0,7.5,7.5,1,15415601,0,447219.9816352502,4634992.110329846
197133,3:20,984,0,2,45.0,0.0,0.0,1,19713301,0,446857.3510787487,4638428.098316464
209304,3:20,732,0,2,59.7,7.5,7.5,1,20930401,0,447538.4642061605,4636062.219042565
278597,3:20,1671,1,1,232.5,7.5,7.5,1,27859701,0,447094.29687576497,4642343.529112982
121536,3:20:30,944,1,1,262.5,0.0,0.0,1,12153601,0,448592.9269378418,4636737.936558797
239751,3:20:30,813,0,1,135.0,0.0,0.0,1,23975101,0,447629.07418194064,4638385.391944832
101231,3:20:30,284,0,2,172.5,0.0,0.0,1,10123101,0,448152.85056015005,4636162.149216094
118512,3:20:30,2083,0,3,135.0,0.0,0.0,1,11851201,0,447953.14908853837,4636166.246533714
188448,3:20:30,813,0,2,135.0,0.0,0.0,1,18844801,0,447629.07418194064,4638385.391944832
26734,3:20:30,58,0,3,112.5,0.0,0.0,1,2673401,0,447449.9153035131,4636862.317759621
49938,3:20:30,765,1,2,52.5,0.0,0.0,1,4993801,0,447462.67432729015,4636438.047509174
112740,3:20:30,153,0,1,60.0,0.0,0.0,1,11274001,0,448159.3813911885,4636733.3299207855
154156,3:20:30,214,1,3,120.0,0.0,0.0,1,15415601,0,446824.61787045357,4636856.466546277
209304,3:20:30,1192,1,1,7.5,0.0,0.0,1,20930401,0,447908.2381214011,4637416.9728798475
278597,3:20:30,430,0,1,90.0,22.5,0.0,1,27859701,0,447334.9039106624,4637754.773071852
22093,3:20:30,2210,1,2,45.0,30.0,0.0,1,2209301,0,448227.50112354435,4636374.389344878
63119,3:20:30,67,0,3,112.5,0.0,0.0,1,6311901,0,447207.6863313839,4636577.157718177
77855,3:20:30,781,0,1,75.0,22.5,0.0,1,7785501,0,447917.6232994384,4636724.76102492
103870,3:20:30,161,1,1,120.0,0.0,0.0,1,10387001,0,446850.9732213507,4636712.962179186
188202,3:20:30,341,1,1,112.5,0.0,0.0,1,18820201,0,447615.3835731066,4636932.392227026
199051,3:20:30,1427,1,2,15.0,30.0,7.5,1,19905101,0,447290.7998034261,4636788.886664918
274586,3:20:30,1202,1,1,247.5,0.0,0.0,1,27458601,0,447806.1442215736,4641951.223571978
121536,3:21,944,1,1,262.5,0.0,0.0,1,12153601,0,448592.9269378418,4636737.936558797
239751,3:21,493,1,2,7.5,0.0,0.0,1,23975101,0,447639.0539317057,4637846.778735042
101231,3:21,1052,0,2,52.5,0.0,0.0,1,10123101,0,448490.9072964522,4636147.684603791
118512,3:21,672,1,2,7.5,0.0,0.0,1,11851201,0,447463.13335234404,4636148.253877019
188448,3:21,804,1,1,30.0,0.0,0.0,1,18844801,0,447505.3810600954,4638411.156665067
26734,3:21,58,0,3,112.5,0.0,0.0,1,2673401,0,447449.9153035131,4636862.317759621
49938,3:21,764,1,3,52.5,0.0,0.0,1,4993801,0,447376.9771552868,4636437.621133874
112740,3:21,154,0,1,67.5,0.0,0.0,1,11274001,0,448238.0499173903,4636734.795431158
154156,3:21,214,1,3,120.0,0.0,0.0,1,15415601,0,446824.61787045357,4636856.466546277
209304,3:21,1192,1,1,7.5,0.0,0.0,1,20930401,0,447908.2381214011,4637416.9728798475
278597,3:21,480,1,1,90.0,22.5,0.0,1,27859701,0,448150.69291831355,4636734.1117148325
22093,3:21,2213,1,3,337.5,0.0,0.0,1,2209301,0,447166.0502275445,4636032.408308065
63119,3:21,67,0,3,112.5,0.0,0.0,1,6311901,0,447207.6863313839,4636577.157718177
77855,3:21,783,1,1,45.0,0.0,0.0,1,7785501,0,447253.76272910595,4637004.369154827
103870,3:21,160,1,1,97.5,22.5,7.5,1,10387001,0,446855.07681349263,4636713.046339877
188202,3:21,342,0,1,75.0,15.0,0.0,1,18820201,0,447476.0941429902,4636932.689294391
199051,3:21,214,1,2,120.0,0.0,0.0,1,19905101,0,446824.61787045357,4636856.466546277
274586,3:21,125,0,1,90.0,0.0,-7.5,1,27458601,0,448050.22354549996,4636263.540317368
239751,3:21:30,492,1,2,105.0,0.0,0.0,1,23975101,0,447451.76340688765,4637843.9362738505
101231,3:21:30,1898,1,2,472.5,0.0,0.0,1,10123101,0,448605.3430863108,4627032.965978608
118512,3:21:30,285,1,1,67.5,0.0,0.0,1,11851201,0,448310.70904990024,4636150.995969223
188448,3:21:30,804,1,1,30.0,0.0,0.0,1,18844801,0,447505.3810600954,4638411.156665067
26734,3:21:30,59,0,2,112.5,0.0,0.0,1,2673401,0,447832.7591161941,4636576.103085327
49938,3:21:30,763,0,3,112.5,0.0,0.0,1,4993801,0,447376.59341655637,4636437.616670704
112740,3:21:30,942,1,1,202.5,0.0,0.0,1,11274001,0,448358.1168037718,4636734.260286789
209304,3:21:30,1191,0,1,97.5,0.0,0.0,1,20930401,0,447527.47982023365,4635134.647146149
22093,3:21:30,2213,1,3,337.5,0.0,0.0,1,2209301,0,447166.0502275445,4636032.408308065
63119,3:21:30,157,1,3,210.0,0.0,0.0,1,6311901,0,446479.6949840258,4636710.15327535
77855,3:21:30,783,1,1,45.0,0.0,0.0,1,7785501,0,447253.76272910595,4637004.369154827
188202,3:21:30,1370,1,3,60.0,0.0,0.0,1,18820201,0,447509.1189447046,4637874.2445282
199051,3:21:30,984,0,2,45.0,0.0,0.0,1,19905101,0,446857.3510787487,4638428.098316464
101231,3:22,944,1,1,157.5,22.5,0.0,1,10123101,0,448670.937019418,4636738.618179996
118512,3:22,284,0,2,172.5,0.0,0.0,1,11851201,0,448152.85056015005,4636162.149216094
26734,3:22,1092,0,3,112.5,0.0,0.0,1,2673401,0,447204.8951510445,4636861.012970157
49938,3:22,1087,1,3,67.5,7.5,-7.5,1,4993801,0,447115.02191909705,4637265.090307593
112740,3:22,942,1,1,202.5,0.0,0.0,1,11274001,0,448358.1168037718,4636734.260286789
209304,3:22,813,0,1,135.0,0.0,0.0,1,20930401,0,447629.07418194064,4638385.391944832
22093,3:22,1394,0,2,67.5,7.5,7.5,1,2209301,0,448207.983348724,4637140.11698532
63119,3:22,1615,0,3,60.0,30.0,0.0,1,6311901,0,446639.0617780695,4636571.972642409
77855,3:22,153,0,1,60.0,0.0,0.0,1,7785501,0,448159.3813911885,4636733.3299207855
188202,3:22,737,0,1,52.5,30.0,0.0,1,18820201,0,447536.27568532503,4635995.075777968
26356,3:22,288,1,2,75.0,0.0,0.0,1,2635601,0,447655.20208681736,4636149.049764882
60089,3:22,1285,0,3,60.0,0.0,0.0,1,6008901,0,446667.0337665102,4637761.60960308
115293,3:22,275,1,2,60.0,0.0,0.0,1,11529301,0,447899.432017958,4637694.8491934575
156848,3:22,122,1,1,82.5,0.0,0.0,1,15684801,0,447989.2147812614,4639506.119465535
179095,3:22,909,0,1,532.5,0.0,0.0,1,17909501,0,446730.17856017663,4646606.1155003775
212267,3:22,139,1,3,127.5,0.0,0.0,1,21226701,0,447715.015717785,4634582.219130376
245293,3:22,1192,1,2,7.5,0.0,0.0,1,24529301,0,447908.2381214011,4637416.9728798475
101231,3:22:30,944,1,1,262.5,0.0,0.0,1,10123101,0,448592.9269378418,4636737.936558797
118512,3:22:30,1052,0,2,52.5,0.0,0.0,1,11851201,0,448490.9072964522,4636147.684603791
26734,3:22:30,1092,0,3,112.5,0.0,0.0,1,2673401,0,447204.8951510445,4636861.012970157
49938,3:22:30,507,1,3,135.0,0.0,0.0,1,4993801,0,447215.6964847471,4634107.308623471
112740,3:22:30,944,1,1,105.0,22.5,0.0,1,11274001,0,448709.94204940926,4636738.959311013
209304,3:22:30,804,1,1,30.0,7.5,0.0,1,20930401,0,447505.3810600954,4638411.156665067
22093,3:22:30,1580,0,2,120.0,30.0,0.0,1,2209301,0,448013.32518259675,4635238.293721872
63119,3:22:30,1619,1,3,37.5,0.0,0.0,1,6311901,0,446513.7637094076,4636570.5512960525
77855,3:22:30,154,0,1,67.5,0.0,0.0,1,7785501,0,448238.0499173903,4636734.795431158
188202,3:22:30,1192,1,1,7.5,0.0,0.0,1,18820201,0,447908.2381214011,4637416.9728798475
26356,3:22:30,1307,0,2,120.0,30.0,0.0,1,2635601,0,446661.13254913624,4636144.357227491
60089,3:22:30,1285,0,3,60.0,0.0,0.0,1,6008901,0,446667.0337665102,4637761.60960308
115293,3:22:30,154,0,1,60.0,0.0,0.0,1,11529301,0,448232.4774873567,4636734.70962453
156848,3:22:30,122,1,1,82.5,0.0,0.0,1,15684801,0,447989.2147812614,4639506.119465535
179095,3:22:30,909,0,1,532.5,0.0,0.0,1,17909501,0,446730.17856017663,4646606.1155003775
212267,3:22:30,139,1,3,127.5,0.0,0.0,1,21226701,0,447715.015717785,4634582.219130376
245293,3:22:30,1192,1,2,7.5,0.0,0.0,1,24529301,0,447908.2381214011,4637416.9728798475
118512,3:23,1898,1,2,337.5,30.0,0.0,1,11851201,0,448573.42055826087,4629801.379098997
26734,3:23,1094,1,3,112.5,0.0,0.0,1,2673401,0,447216.6510798605,4635110.657510902
49938,3:23,29,0,1,7.5,0.0,0.0,1,4993801,0,447150.94156418706,4636293.925516999
